time,youtube_views,avg_youtube_views,Holidays,Access Control,Activity Monitoring,Anomaly Detection,Solution_APPLICATION WHITELISTING_Mentions,Solution_ATTACK TREE_Mentions,Solution_BEHAVIOR BASED DETECTION_Mentions,Solution_BLACKHOLING_Mentions,Solution_BLACKLISTING_Mentions,Blockchain,CAPTCHA,Solution_CODE SIGNING_Mentions,Solution_CONTINUOUS AUTHENTICATION_Mentions,Solution_Control Flow Integrity_Mentions,Cryptography/Encryption,Solution_DARKNET MONITORING_Mentions,Data Backups,Solution_DATA LEAKAGE DETECTION/PREVENTION_Mentions,Solution_DATA LOSS PREVENTION_Mentions,Solution_DATA PROVENANCE_Mentions,Solution_DECEPTION TECHNOLOGY_Mentions,Distributed Ledgers Technology,Solution_DYNAMIC ANALYSIS_Mentions,Solution_DYNAMIC RESOURCE MANAGEMENT_Mentions,Solution_FILE INTEGRITY MONITORING_Mentions,Solution_FORMAL VERIFICATION_Mentions,Game Theory,Solution_GRAPHICAL AUTHENTICATION_Mentions,Graphical Model,Solution_HONEYPOT_Mentions,Solution_HYPERGAME_Mentions,Solution_IDENTITY MANAGEMENT_Mentions,Solution_Identity-Based Encryption (IBE)_Mentions,Image Recognition,Solution_INTRUSION DETECTION/PREVENTION SYSTEM_Mentions,Solution_KEYSTROKE DYNAMICS_Mentions,Solution_LEAST PRIVILEGE_Mentions,Machine Learning/Deep Learning,Solution_MOVING TARGET DEFENSE_Mentions,Solution_MULTI FACTOR AUTHENTICATION_Mentions,Solution_MUTUAL AUTHENTICATION_Mentions,NLP/LLM,Solution_NETWORK SEGMENTATION_Mentions,Solution_ONE TIME PASSWORD_Mentions,Solution_PACKET FILTERING_Mentions,Solution_PASSWORD HASHING_Mentions,Solution_PASSWORD MANAGEMENT_Mentions,Solution_PATCH MANAGEMENT_Mentions,Penetration Testing,Privacy Preserving,Solution_PUBLIC KEY INFRASTRUCTURE_Mentions,Rank Correlation,Rate Limiting,Risk Assessment,SIEM,SSL/TLS,Sandboxing,Secure Boot,Session Management,Software Defined Network,Source Identification,Standardised Communication,Static Analysis,Solution_HIDDEN MARKOV MODEL_Mentions,Strong Authentication,Supply Chain Risk Management,Traffic Shaping,User Behaviour Analytics,VPN,Virtual Keyboards,Vulnerability Assessment,Vulnerability Management,Vulnerability Scanner,Mentions-Advanced persistent threat,Mentions-Account Hijacking,Mentions-Backdoor,Mentions-Botnet,Mentions-DDoS,Mentions-Disinformation/Misinformation,Mentions-Dropper,Mentions-Insider Threat,Mentions-Malware,Mentions-Password Attack,Mentions-Phishing,Mentions-Ransomware,Mentions-Session Hijacking,Mentions-Targeted Attack,Mentions-Trojan,Mentions-Vulnerability,Mentions-Zero-day,cluster_0_score,cluster_1_score,cluster_2_score,cluster_3_score,cluster_4_score,cluster_5_score,cluster_6_score,cluster_7_score,cluster_8_score,cluster_9_score,cluster_10_score,cluster_11_score,cluster_12_score,cluster_13_score,cluster_14_score,DDoS-ALL,Phishing-ALL,Ransomware-ALL,Password Attack-ALL,Account Hijacking-ALL,Trojan-ALL,Vulnerability-ALL,Zero-day-ALL,Advanced persistent threat-ALL,Malware-ALL,Disinformation/Misinformation-ALL,Targeted Attack-ALL,Brute Force Attack-ALL,Backdoor-ALL,Botnet-ALL,Cryptojacking-ALL,Mentions-Brute Force Attack,Mentions-Cryptojacking,Mentions-MITM,Mentions-DNS Spoofing,Mentions-Adversarial Attack,Mentions-Data Poisoning,Mentions-Deepfake,Mentions-Supply Chain,Mentions-IoT Device Attack,WAR/CONFLICT ALL,Solution_BLOCKCHAIN_Mentions,Solution_ACCESS CONTROL_Mentions,Solution_ENCRYPTION_Mentions,Solution_SUPPLY CHAIN RISK MANAGEMENT_Mentions,Solution_ML/DL_Mentions,Solution_ANOMALY DETECTION_Mentions,Solution_CRYPTOGRAPHY_Mentions,Solution_PENETRATION TESTING_Mentions,Solution_IDS/IPS_Mentions,Solution_STATIC ANALYSIS_Mentions,Solution_SESSION MANAGEMENT_Mentions,Solution_CAPTCHA_Mentions,Solution_RATE LIMITING_Mentions,Solution_GRAPHICAL MODEL_Mentions,Solution_SOFTWARE DEFINED NETWORK_Mentions,Solution_GAME THEORY_Mentions,Solution_TRAFFIC SHAPING_Mentions,Solution_RANK CORRELATION_Mentions,Solution_STRONG AUTHENTICATION_Mentions,Solution_SSL/TLS_Mentions,Solution_HTTPS_Mentions,Solution_DATA SANITIZATION_Mentions,Solution_OUTLIER DETECTION_Mentions,Solution_ADVERSARIAL TRAINING_Mentions,Solution_TRUSTWORTHY AI_Mentions,Solution_Bayesian Network_Mentions,Solution_SPLIT MANUFACTURING_Mentions,Solution_VULNERABILITY MANAGEMENT_Mentions,Solution_VPN_Mentions,Solution_PRIVACY PRESERVING_Mentions,Solution_SECURE BOOT_Mentions,Solution_MERKLE SIGNATURE_Mentions,Solution_LIVENESS DETECTION_Mentions,Solution_3D FACE RECONSTRUCTION_Mentions,Solution_BIOMETRICS_Mentions,Solution_DIGITAL WATERMARK_Mentions,Solution_DATA BACKUPS_Mentions,Solution_DATA AUGMENTATION_Mentions,Solution_DIMENSIONALITY REDUCTION_Mentions,Solution_DEFENSIVE DISTILLATION_Mentions,Solution_RRAM_Mentions,Solution_SPATIAL SMOOTHING_Mentions,Solution_NOISE INJECTION_Mentions,Solution_TAINT ANALYSIS_Mentions,Solution_USER BEHAVIOR ANALYTICS_Mentions,Solution_RISK ASSESSMENT_Mentions,Solution_SANDBOXING_Mentions,Solution_VIRTUAL KEYBOARDS_Mentions,Solution_DYNAMIC BINARY INSTRUMENTATION_Mentions,Solution_DNSSEC_Mentions,Solution_CERTIFICATE PINNING_Mentions,Solution_SECURE SIMPLE PAIRING_Mentions,Solution_VULNERABILITY ASSESSMENT_Mentions,Solution_SIEM_Mentions,Solution_STANDARDIZED COMMUNICATION_Mentions,Solution_VULNERABILITY SCANNER_Mentions,Solution_PASSWORD STRENGTH METERS_Mentions,Solution_PASSWORD POLICY_Mentions,Solution_ACTIVITY MONITORING_Mentions,Solution_DISTRIBUTED LEDGERS_Mentions,Solution_SOURCE IDENTIFICATION_Mentions,Solution_IMAGE RECOGNITION_Mentions,Solution_NLP/LLM_Mentions
2017-12,6000215327,166672648,59,11.48214286,43.92857143,62.94642857,0,18,0,4,2,71.875,0.517857143,0,4,3,22.28571429,0,2.875,0,0,8,0,5.303571429,38,0,0,18,18.83928571,2,14.91071429,60,0,5,38,38.30357143,6.785714286,7,3,3677.517857,31,8,53,243.625,1,9,1,0,2,1,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,12,1,4,92,313,9,0,20,1142,80,85,73,0,10,32,25051,3,0,0,5,0,0,10,0,14,0,0,0,0,0,0,0,77,42,83,2,16,37,74,74,0,758,0,79,37,74,111,0,24,0,33,1,7,0,0,10,46,56394,208,406,1046,1,219,116,793,11,341,42,1,32,1,6,73,58,4,2,3,42,10,0,12,2,1,31,8,2,15,171,7,0,3,0,278,7,0,3,5,0,0,0,0,2,5,196,2,2,0,5,4,0,21,6,0,3,0,5,2,8,4,4,30
2018-01,6000215327,166672648,53,11.48214286,43.92857143,62.94642857,0,8,0,10,1,71.875,0.517857143,0,8,1,22.28571429,0,2.875,2,0,0,0,5.303571429,22,1,1,20,18.83928571,0,14.91071429,15,0,16,36,38.30357143,6.785714286,4,1,3677.517857,25,16,55,243.625,0,0,4,0,0,2,2.178571429,23.35714286,8,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,12,0,6,46,165,30,0,17,745,53,45,21,1,10,44,28759,4,42,0,31,0,0,39,30,109,0,68,0,0,0,9,47,44,84,119,111,125,39,3,1,0,1178,0,159,0,37,259,0,22,3,41,0,9,1,0,21,16,79486,230,328,957,4,162,50,677,17,272,21,1,23,0,1,38,70,0,0,3,23,17,0,2,0,0,26,0,3,20,92,0,0,14,0,308,5,0,0,8,0,8,0,0,1,0,191,0,2,0,14,0,3,22,8,0,9,0,0,1,12,0,8,4
2018-02,6000215327,166672648,26,11.48214286,43.92857143,62.94642857,0,1,4,22,0,71.875,0.517857143,9,4,0,22.28571429,0,2.875,0,0,1,0,5.303571429,7,0,1,8,18.83928571,0,14.91071429,51,0,11,18,38.30357143,6.785714286,4,6,3677.517857,10,24,31,243.625,2,5,6,2,1,0,2.178571429,23.35714286,26,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,15,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,12,0,0,38,237,10,0,14,793,92,68,64,4,4,39,12479,2,0,0,13,0,0,0,0,7,0,16,0,0,0,0,10,41,197,119,40,211,76,296,74,0,1247,0,272,74,74,222,38,25,0,59,4,20,0,0,27,27,85909,103,255,947,17,164,90,705,8,259,11,0,4,0,0,35,51,1,0,2,27,4,0,0,11,0,16,5,2,20,88,4,0,20,0,302,8,1,0,12,0,1,0,0,0,0,157,5,0,0,3,0,6,9,23,0,6,0,3,1,0,0,12,16
2018-03,6000215327,166672648,33,11.48214286,43.92857143,62.94642857,0,6,0,15,4,71.875,0.517857143,0,12,2,22.28571429,0,2.875,3,0,6,1,5.303571429,41,0,0,14,18.83928571,2,14.91071429,56,0,7,36,38.30357143,6.785714286,6,7,3677.517857,13,12,39,243.625,1,7,9,0,3,2,2.178571429,23.35714286,19,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,11,0,1,43,248,2,0,46,1080,159,85,65,1,12,21,28851,18,0,0,9,0,0,13,0,9,0,9,0,0,0,0,6,4,47,7,1,18,187,112,37,0,1020,0,304,1,38,38,37,23,0,73,0,4,0,0,3,34,115378,200,359,1045,0,206,94,691,11,302,34,0,10,0,0,60,63,0,0,5,86,8,0,10,0,0,26,1,2,10,147,4,0,4,0,287,0,0,0,6,0,0,0,2,6,0,180,1,3,0,0,0,2,19,2,0,1,0,2,0,3,3,6,8
2018-04,6000215327,166672648,49,11.48214286,43.92857143,62.94642857,0,0,4,19,1,71.875,0.517857143,1,12,5,22.28571429,0,2.875,0,0,7,0,5.303571429,20,2,0,14,18.83928571,2,14.91071429,28,0,2,24,38.30357143,6.785714286,8,5,3677.517857,7,16,21,243.625,0,5,0,0,12,5,2.178571429,23.35714286,4,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,14,0,0,91,194,28,0,26,671,97,82,19,0,10,37,12907,9,9,10,18,0,0,30,0,0,0,0,0,0,0,0,0,48,76,118,75,89,75,335,0,0,1011,0,228,38,111,148,37,10,2,37,0,3,5,0,4,22,315095,124,209,909,2,133,76,498,11,206,23,0,31,1,2,50,32,2,2,4,5,20,0,3,0,0,26,0,0,15,123,4,0,0,0,225,0,2,5,2,0,10,0,0,1,0,172,4,0,0,0,0,0,17,0,0,7,0,0,0,2,2,7,16
2018-05,6000215327,166672648,66,11.48214286,43.92857143,62.94642857,2,10,0,11,2,71.875,0.517857143,0,9,2,22.28571429,0,2.875,0,0,8,0,5.303571429,15,0,0,6,18.83928571,3,14.91071429,19,0,13,12,38.30357143,6.785714286,4,1,3677.517857,12,22,42,243.625,0,15,0,1,0,5,2.178571429,23.35714286,18,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,9,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,9,0,3,60,204,17,0,31,965,128,71,54,1,2,19,27025,17,15,10,18,20,0,30,0,18,0,3,0,0,0,0,0,2,119,6,1,122,38,262,75,0,1033,0,87,39,111,185,0,15,0,36,0,2,0,0,15,48,127325,353,251,1021,2,195,96,669,4,275,48,0,50,0,4,32,36,0,0,3,57,9,0,6,8,0,8,10,3,9,135,0,0,14,0,218,0,0,5,5,0,19,0,0,8,0,145,0,0,0,0,0,0,11,4,0,0,0,0,1,13,6,15,9
2018-06,6000215327,166672648,36,11.48214286,43.92857143,62.94642857,0,8,4,38,0,71.875,0.517857143,0,5,4,22.28571429,0,2.875,1,0,8,0,5.303571429,12,0,5,23,18.83928571,6,14.91071429,52,0,29,8,38.30357143,6.785714286,0,7,3677.517857,13,16,71,243.625,0,4,5,5,5,8,2.178571429,23.35714286,32,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,20,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,12,0,0,122,288,15,0,16,922,127,114,33,1,15,24,21954,6,9,0,27,10,0,0,10,9,0,20,0,0,0,0,0,39,80,39,4,54,38,154,1,0,828,0,158,0,38,111,37,29,0,60,7,8,5,0,20,53,117552,351,365,1161,0,200,104,814,8,260,40,5,19,0,1,62,39,1,0,5,28,17,5,1,5,0,23,4,5,8,178,4,0,21,0,252,15,1,1,4,0,10,0,0,3,1,186,3,1,0,0,0,0,19,10,1,4,2,1,2,14,2,12,28
2018-07,6000215327,166672648,13,11.48214286,43.92857143,62.94642857,0,20,0,19,2,71.875,0.517857143,2,10,9,22.28571429,0,2.875,0,1,9,0,5.303571429,7,2,0,17,18.83928571,4,14.91071429,45,0,40,38,38.30357143,6.785714286,3,0,3677.517857,23,6,66,243.625,2,19,4,0,3,5,2.178571429,23.35714286,54,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,22,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,8,0,0,108,406,25,0,33,1110,102,51,66,7,9,58,32406,9,9,0,9,0,0,10,0,29,0,14,0,0,0,0,4,2,46,42,41,97,76,230,0,0,948,0,57,0,112,148,74,21,4,38,3,29,2,0,8,127,134967,729,373,1149,4,345,175,815,15,413,46,0,31,2,1,71,52,0,0,4,36,20,1,6,7,0,41,1,7,51,249,0,0,20,0,355,2,4,0,9,0,9,0,0,4,0,180,0,0,0,22,1,0,19,0,2,5,0,1,1,52,1,18,37
2018-08,6000215327,166672648,37,11.48214286,43.92857143,62.94642857,1,29,0,21,0,71.875,0.517857143,0,2,2,22.28571429,0,2.875,2,0,5,1,5.303571429,7,0,0,25,18.83928571,0,14.91071429,37,0,20,44,38.30357143,6.785714286,12,0,3677.517857,12,18,57,243.625,0,11,7,0,0,2,2.178571429,23.35714286,11,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,5,0,15,36,330,6,0,53,914,80,90,62,0,14,35,28954,8,0,0,0,0,0,10,10,0,0,0,0,0,0,0,9,1,118,114,2,124,114,39,0,0,761,0,82,0,0,74,0,23,4,27,0,22,0,0,17,67,90639,374,352,1039,2,306,145,643,16,322,16,0,13,8,4,35,58,3,2,1,18,2,1,16,3,0,13,0,7,3,186,14,2,5,0,241,0,1,0,6,0,1,1,0,6,0,194,9,0,4,0,0,0,24,12,2,2,0,0,0,22,0,11,34
2018-09,6000215327,166672648,40,11.48214286,43.92857143,62.94642857,0,11,0,44,7,71.875,0.517857143,0,10,5,22.28571429,0,2.875,0,0,12,1,5.303571429,21,0,0,4,18.83928571,0,14.91071429,20,0,18,14,38.30357143,6.785714286,5,5,3677.517857,25,11,55,243.625,2,5,0,0,0,2,2.178571429,23.35714286,19,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,6,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,5,0,2,93,220,23,0,32,950,122,151,38,1,6,14,26196,14,0,0,13,10,0,19,0,14,0,0,0,0,0,0,19,5,78,232,41,78,39,227,0,0,1023,0,191,1,38,259,38,24,0,33,0,7,2,0,15,48,133723,435,299,1031,8,307,97,760,16,343,54,0,23,0,3,60,52,0,1,5,16,9,0,20,0,0,15,0,0,11,213,10,0,6,0,286,2,2,0,8,0,0,0,0,6,0,148,4,0,2,5,0,0,28,0,0,6,0,0,3,13,0,18,23
2018-10,6000215327,166672648,25,11.48214286,43.92857143,62.94642857,0,7,4,27,1,71.875,0.517857143,2,6,10,22.28571429,0,2.875,0,2,13,0,5.303571429,27,0,0,31,18.83928571,4,14.91071429,34,0,21,78,38.30357143,6.785714286,6,0,3677.517857,33,10,42,243.625,3,8,6,0,2,0,2.178571429,23.35714286,32,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,21,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,15,0,5,106,310,33,1,20,1068,108,166,61,1,8,38,26271,26,15,0,9,10,0,30,0,10,0,9,0,0,0,0,12,41,189,9,3,123,111,82,0,0,768,0,272,0,74,112,1,36,16,78,3,38,4,0,17,53,77619,518,372,1073,5,343,137,846,32,339,48,1,75,0,5,58,34,0,5,3,46,15,2,7,2,0,36,0,2,48,207,1,0,11,0,323,4,4,0,0,0,6,0,5,2,0,202,3,0,0,8,0,2,16,20,0,3,3,1,1,25,9,10,22
2018-11,6000215327,166672648,30,11.48214286,43.92857143,62.94642857,1,10,4,19,1,71.875,0.517857143,2,27,0,22.28571429,0,2.875,3,0,14,0,5.303571429,26,0,1,18,18.83928571,0,14.91071429,75,0,19,4,38.30357143,6.785714286,7,6,3677.517857,20,12,46,243.625,3,22,0,0,0,0,2.178571429,23.35714286,14,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,8,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,15,1,2,237,319,6,0,26,1173,146,119,98,0,20,36,23561,7,18,0,9,0,10,0,0,9,0,0,0,9,0,0,0,0,123,12,41,207,76,192,6,2,917,0,128,38,41,111,38,29,0,51,12,30,2,0,31,81,105717,526,319,1095,2,386,108,901,7,408,35,1,36,0,7,64,37,0,0,9,72,23,4,5,7,0,39,2,3,33,105,0,0,14,0,332,1,3,9,8,0,0,0,1,6,1,176,1,0,0,18,0,0,27,15,0,4,0,0,6,28,11,14,19
2018-12,6000215327,166672648,62,11.48214286,43.92857143,62.94642857,0,15,4,59,1,71.875,0.517857143,1,10,9,22.28571429,0,2.875,0,5,12,0,5.303571429,23,2,0,21,18.83928571,5,14.91071429,69,0,37,46,38.30357143,6.785714286,17,2,3677.517857,55,6,46,243.625,3,14,0,2,1,0,2.178571429,23.35714286,20,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,46,1,6,123,510,40,0,29,1513,152,146,123,3,19,60,49560,20,18,0,18,10,0,10,9,19,0,9,0,0,0,0,9,0,199,43,38,175,148,76,0,0,616,37,266,0,38,37,0,36,1,84,1,38,0,0,40,55,97735,597,377,1472,2,611,185,904,15,461,29,6,45,9,0,74,71,0,1,9,80,20,4,26,7,0,21,0,2,20,221,1,0,6,0,605,2,3,3,5,0,4,0,0,7,0,266,0,0,4,1,0,0,37,9,0,13,0,0,1,20,3,10,48
2019-01,6000215327,166672648,53,11.48214286,43.92857143,62.94642857,0,11,4,18,5,71.875,0.517857143,0,6,2,22.28571429,0,2.875,3,0,3,2,5.303571429,22,0,0,27,18.83928571,4,14.91071429,56,0,21,30,38.30357143,6.785714286,17,1,3677.517857,27,20,49,243.625,0,7,0,1,9,0,2.178571429,23.35714286,21,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,18,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,28,0,14,43,312,37,0,53,986,130,102,102,0,17,44,34162,8,39,10,31,0,0,0,10,109,0,128,9,0,0,0,26,3,241,232,75,325,111,185,0,0,1533,37,153,0,37,111,37,27,3,43,0,25,4,3,15,56,59902,681,382,1165,7,591,217,799,24,487,17,2,8,1,2,104,64,0,1,3,49,24,3,25,8,0,38,6,3,18,211,2,0,9,0,360,10,1,3,12,0,0,0,7,3,0,234,1,0,2,0,0,0,23,10,0,4,0,0,0,37,1,10,48
2019-02,6000215327,166672648,23,11.48214286,43.92857143,62.94642857,0,7,0,19,0,71.875,0.517857143,0,8,4,22.28571429,0,2.875,1,0,5,0,5.303571429,17,1,0,15,18.83928571,0,14.91071429,28,0,5,0,38.30357143,6.785714286,13,2,3677.517857,8,21,21,243.625,0,21,0,1,1,0,2.178571429,23.35714286,8,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,10,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,8,4,7,47,222,15,0,15,576,89,26,12,2,8,18,28172,9,0,0,0,10,0,0,0,9,0,0,0,9,0,0,9,1,304,267,38,312,151,74,0,0,1617,0,120,1,148,37,0,23,0,21,2,21,0,4,15,50,148919,527,167,718,2,313,74,473,10,190,26,0,17,0,3,35,41,0,0,0,23,7,1,0,5,0,10,0,4,7,123,0,0,8,0,262,3,4,7,5,1,23,0,2,5,0,104,2,3,0,0,0,4,22,2,4,5,0,0,0,20,1,12,21
2019-03,6000215327,166672648,21,11.48214286,43.92857143,62.94642857,0,2,0,22,0,71.875,0.517857143,0,10,2,22.28571429,0,2.875,0,0,2,0,5.303571429,17,0,0,11,18.83928571,0,14.91071429,48,0,14,36,38.30357143,6.785714286,13,6,3677.517857,18,10,25,243.625,0,13,4,0,0,10,2.178571429,23.35714286,12,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,28,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,10,0,3,116,288,19,0,33,1096,85,220,48,0,2,24,25741,4,0,0,9,0,0,0,0,0,0,18,0,0,0,0,9,0,197,283,76,207,111,557,37,0,1017,0,243,37,77,37,37,21,0,47,0,19,0,0,20,66,103336,808,340,1119,2,459,148,816,15,404,26,0,0,3,2,81,35,2,0,3,51,11,3,6,7,0,23,0,6,31,209,3,0,9,2,410,0,0,0,18,0,3,0,0,16,0,219,0,0,0,0,0,4,26,2,0,12,0,1,0,42,0,3,25
2019-04,6000215327,166672648,59,11.48214286,43.92857143,62.94642857,0,0,0,18,0,71.875,0.517857143,0,4,0,22.28571429,0,2.875,2,0,5,0,5.303571429,31,0,0,12,18.83928571,0,14.91071429,26,0,15,36,38.30357143,6.785714286,5,0,3677.517857,34,50,54,243.625,1,8,2,10,1,2,2.178571429,23.35714286,17,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,12,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,28,0,2,55,335,30,0,36,752,122,76,53,1,13,37,29109,18,17,0,0,0,0,10,0,9,0,9,0,0,0,0,1,150,192,242,113,278,410,190,0,0,1186,0,303,1,3,38,0,25,4,53,2,15,0,0,38,104,66642,780,310,1259,0,417,85,795,31,314,24,2,20,4,5,71,45,0,0,2,24,11,0,4,1,0,9,0,2,27,208,6,0,2,0,204,1,2,0,8,0,14,0,0,3,0,158,0,2,0,0,0,0,18,9,2,4,0,1,0,27,4,14,47
2019-05,6000215327,166672648,57,11.48214286,43.92857143,62.94642857,0,1,0,46,9,71.875,0.517857143,0,8,6,22.28571429,0,2.875,2,1,8,0,5.303571429,23,0,0,26,18.83928571,0,14.91071429,51,0,22,38,38.30357143,6.785714286,9,7,3677.517857,20,4,60,243.625,0,6,2,0,0,10,2.178571429,23.35714286,22,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,22,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,27,5,14,137,355,41,0,31,1195,120,235,64,0,15,107,43576,13,0,10,0,0,0,0,0,18,0,0,0,0,0,0,0,1,115,344,114,275,185,152,0,0,1097,14,341,38,75,38,0,14,9,66,2,65,9,7,54,96,167271,1025,327,869,0,649,135,739,2,262,62,0,43,1,2,69,61,0,1,4,45,55,1,8,20,0,38,10,6,35,222,9,0,10,0,296,8,6,3,7,0,12,0,1,10,0,211,2,10,2,1,0,0,29,7,2,13,0,0,1,49,1,5,52
2019-06,6000215327,166672648,52,11.48214286,43.92857143,62.94642857,0,17,0,32,2,71.875,0.517857143,0,28,7,22.28571429,0,2.875,0,0,1,0,5.303571429,23,0,0,44,18.83928571,1,14.91071429,37,0,39,80,38.30357143,6.785714286,19,2,3677.517857,13,22,41,243.625,0,13,4,2,6,3,2.178571429,23.35714286,30,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,16,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,7,8,5,133,273,36,0,15,1194,129,201,60,3,22,38,52585,19,15,0,0,0,0,0,0,0,0,3,0,19,0,0,0,38,231,166,40,240,297,297,37,0,1371,37,361,37,40,185,75,27,6,52,0,104,3,13,14,110,128616,1074,409,1290,13,578,136,811,11,416,25,0,31,3,5,68,43,0,0,15,32,33,1,2,24,0,22,4,2,22,209,4,0,4,0,293,12,0,8,15,0,2,0,9,5,1,214,0,2,0,3,0,0,21,38,0,4,0,0,1,45,0,12,33
2019-07,6000215327,166672648,11,11.48214286,43.92857143,62.94642857,0,8,0,24,1,71.875,0.517857143,0,18,7,22.28571429,0,2.875,1,1,19,0,5.303571429,10,0,0,38,18.83928571,1,14.91071429,34,0,11,76,38.30357143,6.785714286,4,0,3677.517857,21,32,56,243.625,0,6,8,1,0,1,2.178571429,23.35714286,10,691.4821429,31.08928571,5470.946429,0.625,1.357142857,0.214285714,0.375,0.410714286,0.982142857,34.53571429,2.857142857,8.071428571,22,0.125,1.767857143,0.196428571,0.303571429,1.071428571,0.464285714,17.80357143,0.875,0.142857143,29,1,3,63,342,36,0,36,1037,100,159,63,0,11,44,30584,13,27,0,0,0,10,0,0,9,10,18,9,0,0,0,9,38,152,218,78,164,296,43,3,0,1566,0,200,0,112,74,0,30,8,48,0,64,6,4,20,73,68038,1086,305,1247,2,576,185,797,23,380,48,2,18,0,0,63,55,0,1,1,20,24,5,0,8,0,22,1,3,3,139,3,0,3,0,324,8,0,5,14,0,5,0,1,3,0,198,0,0,4,1,0,0,22,2,1,6,0,1,0,53,5,13,46
